"ID_RECEITA","ANO_ORCAMENTARIO","CODIGO_ORCAMENTARIO","CODIGO_CATEGORIA","CATEGORIA","CODIGO_ORIGEM","ORIGEM","CODIGO_ESPECIE","ESPECIE","CODIGO_RUBRICA","RUBRICA","DESCRICAO","EXTRA","DATA_LANCAMENTO","ULTIMA_ATUALIZACAO","VALOR_RECEITA","UNIDADE_GESTORA_ID","NOME_UNIDADE_GESTORA"
"14540","2022","11130341070","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1113","Impostos sobre a Renda e Proventos de Qualquer Natureza","Imposto sobre a Renda - Retido na Fonte - Outros Rendimentos - BELOPREV","N","25/03/22","25/03/22","22265","1","Prefeitura Municipal de Belo Jardim"
"14541","2022","11130341070","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1113","Impostos sobre a Renda e Proventos de Qualquer Natureza","Imposto sobre a Renda - Retido na Fonte - Outros Rendimentos - BELOPREV","N","25/03/22","25/03/22","17983","1","Prefeitura Municipal de Belo Jardim"
"14876","2022","11130341070","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1113","Impostos sobre a Renda e Proventos de Qualquer Natureza","Imposto sobre a Renda - Retido na Fonte - Outros Rendimentos - BELOPREV","N","25/04/22","25/04/22","39967","1","Prefeitura Municipal de Belo Jardim"
"14877","2022","11130341070","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1113","Impostos sobre a Renda e Proventos de Qualquer Natureza","Imposto sobre a Renda - Retido na Fonte - Outros Rendimentos - BELOPREV","N","25/04/22","25/04/22","19606","1","Prefeitura Municipal de Belo Jardim"
"14878","2022","11130341070","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1113","Impostos sobre a Renda e Proventos de Qualquer Natureza","Imposto sobre a Renda - Retido na Fonte - Outros Rendimentos - BELOPREV","N","25/04/22","25/04/22","15836","1","Prefeitura Municipal de Belo Jardim"
"15404","2022","11130341070","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1113","Impostos sobre a Renda e Proventos de Qualquer Natureza","Imposto sobre a Renda - Retido na Fonte - Outros Rendimentos - BELOPREV","N","25/06/22","25/06/22","975","1","Prefeitura Municipal de Belo Jardim"
"15405","2022","11130341070","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1113","Impostos sobre a Renda e Proventos de Qualquer Natureza","Imposto sobre a Renda - Retido na Fonte - Outros Rendimentos - BELOPREV","N","25/06/22","25/06/22","478","1","Prefeitura Municipal de Belo Jardim"
"15406","2022","11130341070","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1113","Impostos sobre a Renda e Proventos de Qualquer Natureza","Imposto sobre a Renda - Retido na Fonte - Outros Rendimentos - BELOPREV","N","25/06/22","25/06/22","386","1","Prefeitura Municipal de Belo Jardim"
"14128","2022","11145111010","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1114","Impostos sobre a Produção e Circulação de Mercadorias e Serviços","Imposto sobre Servicos de Qualquer Natureza - Prefeitura","N","25/02/22","25/02/22","518000","1","Prefeitura Municipal de Belo Jardim"
"14129","2022","11145111010","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1114","Impostos sobre a Produção e Circulação de Mercadorias e Serviços","Imposto sobre Servicos de Qualquer Natureza - Prefeitura","N","25/02/22","25/02/22","254113","1","Prefeitura Municipal de Belo Jardim"
"14130","2022","11145111010","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1114","Impostos sobre a Produção e Circulação de Mercadorias e Serviços","Imposto sobre Servicos de Qualquer Natureza - Prefeitura","N","25/02/22","25/02/22","205245","1","Prefeitura Municipal de Belo Jardim"
"14417","2022","11145111010","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1114","Impostos sobre a Produção e Circulação de Mercadorias e Serviços","Imposto sobre Servicos de Qualquer Natureza - Prefeitura","N","25/01/22","25/01/22","528256","1","Prefeitura Municipal de Belo Jardim"
"14418","2022","11145111010","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1114","Impostos sobre a Produção e Circulação de Mercadorias e Serviços","Imposto sobre Servicos de Qualquer Natureza - Prefeitura","N","25/01/22","25/01/22","259144","1","Prefeitura Municipal de Belo Jardim"
"14419","2022","11145111010","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1114","Impostos sobre a Produção e Circulação de Mercadorias e Serviços","Imposto sobre Servicos de Qualquer Natureza - Prefeitura","N","25/01/22","25/01/22","209309","1","Prefeitura Municipal de Belo Jardim"
"14542","2022","11145111010","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1114","Impostos sobre a Produção e Circulação de Mercadorias e Serviços","Imposto sobre Servicos de Qualquer Natureza - Prefeitura","N","25/03/22","25/03/22","489280","1","Prefeitura Municipal de Belo Jardim"
"14543","2022","11145111010","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1114","Impostos sobre a Produção e Circulação de Mercadorias e Serviços","Imposto sobre Servicos de Qualquer Natureza - Prefeitura","N","25/03/22","25/03/22","240024","1","Prefeitura Municipal de Belo Jardim"
"14544","2022","11145111010","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1114","Impostos sobre a Produção e Circulação de Mercadorias e Serviços","Imposto sobre Servicos de Qualquer Natureza - Prefeitura","N","25/03/22","25/03/22","193865","1","Prefeitura Municipal de Belo Jardim"
"14879","2022","11145111010","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1114","Impostos sobre a Produção e Circulação de Mercadorias e Serviços","Imposto sobre Servicos de Qualquer Natureza - Prefeitura","N","25/04/22","25/04/22","535170","1","Prefeitura Municipal de Belo Jardim"
"14880","2022","11145111010","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1114","Impostos sobre a Produção e Circulação de Mercadorias e Serviços","Imposto sobre Servicos de Qualquer Natureza - Prefeitura","N","25/04/22","25/04/22","262536","1","Prefeitura Municipal de Belo Jardim"
"14881","2022","11145111010","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1114","Impostos sobre a Produção e Circulação de Mercadorias e Serviços","Imposto sobre Servicos de Qualquer Natureza - Prefeitura","N","25/04/22","25/04/22","212048","1","Prefeitura Municipal de Belo Jardim"
"15033","2022","11145111010","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1114","Impostos sobre a Produção e Circulação de Mercadorias e Serviços","Imposto sobre Servicos de Qualquer Natureza - Prefeitura","N","25/05/22","25/05/22","338632","1","Prefeitura Municipal de Belo Jardim"
"15034","2022","11145111010","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1114","Impostos sobre a Produção e Circulação de Mercadorias e Serviços","Imposto sobre Servicos de Qualquer Natureza - Prefeitura","N","25/05/22","25/05/22","166121","1","Prefeitura Municipal de Belo Jardim"
"15035","2022","11145111010","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1114","Impostos sobre a Produção e Circulação de Mercadorias e Serviços","Imposto sobre Servicos de Qualquer Natureza - Prefeitura","N","25/05/22","25/05/22","134175","1","Prefeitura Municipal de Belo Jardim"
"15407","2022","11145111010","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1114","Impostos sobre a Produção e Circulação de Mercadorias e Serviços","Imposto sobre Servicos de Qualquer Natureza - Prefeitura","N","25/06/22","25/06/22","551957","1","Prefeitura Municipal de Belo Jardim"
"15408","2022","11145111010","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1114","Impostos sobre a Produção e Circulação de Mercadorias e Serviços","Imposto sobre Servicos de Qualquer Natureza - Prefeitura","N","25/06/22","25/06/22","270771","1","Prefeitura Municipal de Belo Jardim"
"15409","2022","11145111010","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1114","Impostos sobre a Produção e Circulação de Mercadorias e Serviços","Imposto sobre Servicos de Qualquer Natureza - Prefeitura","N","25/06/22","25/06/22","218700","1","Prefeitura Municipal de Belo Jardim"
"17800","2022","11145111010","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1114","Impostos sobre a Produção e Circulação de Mercadorias e Serviços","Imposto sobre Servicos de Qualquer Natureza - Prefeitura","N","25/07/22","25/07/22","907253","1","Prefeitura Municipal de Belo Jardim"
"17801","2022","11145111010","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1114","Impostos sobre a Produção e Circulação de Mercadorias e Serviços","Imposto sobre Servicos de Qualquer Natureza - Prefeitura","N","25/07/22","25/07/22","445067","1","Prefeitura Municipal de Belo Jardim"
"17802","2022","11145111010","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1114","Impostos sobre a Produção e Circulação de Mercadorias e Serviços","Imposto sobre Servicos de Qualquer Natureza - Prefeitura","N","25/07/22","25/07/22","359477","1","Prefeitura Municipal de Belo Jardim"
"17803","2022","11145111010","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1114","Impostos sobre a Produção e Circulação de Mercadorias e Serviços","Imposto sobre Servicos de Qualquer Natureza - Prefeitura","N","25/07/22","25/07/22","202","1","Prefeitura Municipal de Belo Jardim"
"17804","2022","11145111010","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1114","Impostos sobre a Produção e Circulação de Mercadorias e Serviços","Imposto sobre Servicos de Qualquer Natureza - Prefeitura","N","25/07/22","25/07/22","99","1","Prefeitura Municipal de Belo Jardim"
"17805","2022","11145111010","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1114","Impostos sobre a Produção e Circulação de Mercadorias e Serviços","Imposto sobre Servicos de Qualquer Natureza - Prefeitura","N","25/07/22","25/07/22","80","1","Prefeitura Municipal de Belo Jardim"
"17971","2022","11145111010","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1114","Impostos sobre a Produção e Circulação de Mercadorias e Serviços","Imposto sobre Servicos de Qualquer Natureza - Prefeitura","N","25/08/22","25/08/22","557864","1","Prefeitura Municipal de Belo Jardim"
"17972","2022","11145111010","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1114","Impostos sobre a Produção e Circulação de Mercadorias e Serviços","Imposto sobre Servicos de Qualquer Natureza - Prefeitura","N","25/08/22","25/08/22","273669","1","Prefeitura Municipal de Belo Jardim"
"17973","2022","11145111010","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1114","Impostos sobre a Produção e Circulação de Mercadorias e Serviços","Imposto sobre Servicos de Qualquer Natureza - Prefeitura","N","25/08/22","25/08/22","221040","1","Prefeitura Municipal de Belo Jardim"
"17974","2022","11145111010","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1114","Impostos sobre a Produção e Circulação de Mercadorias e Serviços","Imposto sobre Servicos de Qualquer Natureza - Prefeitura","N","25/08/22","25/08/22","6","1","Prefeitura Municipal de Belo Jardim"
"17975","2022","11145111010","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1114","Impostos sobre a Produção e Circulação de Mercadorias e Serviços","Imposto sobre Servicos de Qualquer Natureza - Prefeitura","N","25/08/22","25/08/22","2","1","Prefeitura Municipal de Belo Jardim"
"17976","2022","11145111010","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1114","Impostos sobre a Produção e Circulação de Mercadorias e Serviços","Imposto sobre Servicos de Qualquer Natureza - Prefeitura","N","25/08/22","25/08/22","2","1","Prefeitura Municipal de Belo Jardim"
"18134","2022","11145111010","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1114","Impostos sobre a Produção e Circulação de Mercadorias e Serviços","Imposto sobre Servicos de Qualquer Natureza - Prefeitura","N","25/09/22","25/09/22","479682","1","Prefeitura Municipal de Belo Jardim"
"18135","2022","11145111010","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1114","Impostos sobre a Produção e Circulação de Mercadorias e Serviços","Imposto sobre Servicos de Qualquer Natureza - Prefeitura","N","25/09/22","25/09/22","235316","1","Prefeitura Municipal de Belo Jardim"
"18136","2022","11145111010","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1114","Impostos sobre a Produção e Circulação de Mercadorias e Serviços","Imposto sobre Servicos de Qualquer Natureza - Prefeitura","N","25/09/22","25/09/22","190063","1","Prefeitura Municipal de Belo Jardim"
"18137","2022","11145111010","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1114","Impostos sobre a Produção e Circulação de Mercadorias e Serviços","Imposto sobre Servicos de Qualquer Natureza - Prefeitura","N","25/09/22","25/09/22","14166","1","Prefeitura Municipal de Belo Jardim"
"18138","2022","11145111010","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1114","Impostos sobre a Produção e Circulação de Mercadorias e Serviços","Imposto sobre Servicos de Qualquer Natureza - Prefeitura","N","25/09/22","25/09/22","6949","1","Prefeitura Municipal de Belo Jardim"
"18139","2022","11145111010","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1114","Impostos sobre a Produção e Circulação de Mercadorias e Serviços","Imposto sobre Servicos de Qualquer Natureza - Prefeitura","N","25/09/22","25/09/22","5613","1","Prefeitura Municipal de Belo Jardim"
"18306","2022","11145111010","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1114","Impostos sobre a Produção e Circulação de Mercadorias e Serviços","Imposto sobre Servicos de Qualquer Natureza - Prefeitura","N","25/10/22","25/10/22","507061","1","Prefeitura Municipal de Belo Jardim"
"18307","2022","11145111010","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1114","Impostos sobre a Produção e Circulação de Mercadorias e Serviços","Imposto sobre Servicos de Qualquer Natureza - Prefeitura","N","25/10/22","25/10/22","248747","1","Prefeitura Municipal de Belo Jardim"
"18308","2022","11145111010","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1114","Impostos sobre a Produção e Circulação de Mercadorias e Serviços","Imposto sobre Servicos de Qualquer Natureza - Prefeitura","N","25/10/22","25/10/22","200910","1","Prefeitura Municipal de Belo Jardim"
"18637","2022","11145111010","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1114","Impostos sobre a Produção e Circulação de Mercadorias e Serviços","Imposto sobre Servicos de Qualquer Natureza - Prefeitura","N","25/11/22","25/11/22","363177","1","Prefeitura Municipal de Belo Jardim"
"18638","2022","11145111010","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1114","Impostos sobre a Produção e Circulação de Mercadorias e Serviços","Imposto sobre Servicos de Qualquer Natureza - Prefeitura","N","25/11/22","25/11/22","178162","1","Prefeitura Municipal de Belo Jardim"
"18639","2022","11145111010","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1114","Impostos sobre a Produção e Circulação de Mercadorias e Serviços","Imposto sobre Servicos de Qualquer Natureza - Prefeitura","N","25/11/22","25/11/22","143900","1","Prefeitura Municipal de Belo Jardim"
"18640","2022","11145111010","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1114","Impostos sobre a Produção e Circulação de Mercadorias e Serviços","Imposto sobre Servicos de Qualquer Natureza - Prefeitura","N","25/11/22","25/11/22","4047","1","Prefeitura Municipal de Belo Jardim"
"18641","2022","11145111010","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1114","Impostos sobre a Produção e Circulação de Mercadorias e Serviços","Imposto sobre Servicos de Qualquer Natureza - Prefeitura","N","25/11/22","25/11/22","1985","1","Prefeitura Municipal de Belo Jardim"
"18642","2022","11145111010","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1114","Impostos sobre a Produção e Circulação de Mercadorias e Serviços","Imposto sobre Servicos de Qualquer Natureza - Prefeitura","N","25/11/22","25/11/22","1603","1","Prefeitura Municipal de Belo Jardim"
"18928","2022","11145111010","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1114","Impostos sobre a Produção e Circulação de Mercadorias e Serviços","Imposto sobre Servicos de Qualquer Natureza - Prefeitura","N","25/12/22","25/12/22","465025","1","Prefeitura Municipal de Belo Jardim"
"18929","2022","11145111010","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1114","Impostos sobre a Produção e Circulação de Mercadorias e Serviços","Imposto sobre Servicos de Qualquer Natureza - Prefeitura","N","25/12/22","25/12/22","228125","1","Prefeitura Municipal de Belo Jardim"
"18930","2022","11145111010","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1114","Impostos sobre a Produção e Circulação de Mercadorias e Serviços","Imposto sobre Servicos de Qualquer Natureza - Prefeitura","N","25/12/22","25/12/22","184255","1","Prefeitura Municipal de Belo Jardim"
"18931","2022","11145111010","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1114","Impostos sobre a Produção e Circulação de Mercadorias e Serviços","Imposto sobre Servicos de Qualquer Natureza - Prefeitura","N","25/12/22","25/12/22","28203","1","Prefeitura Municipal de Belo Jardim"
"18932","2022","11145111010","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1114","Impostos sobre a Produção e Circulação de Mercadorias e Serviços","Imposto sobre Servicos de Qualquer Natureza - Prefeitura","N","25/12/22","25/12/22","13835","1","Prefeitura Municipal de Belo Jardim"
"18933","2022","11145111010","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1114","Impostos sobre a Produção e Circulação de Mercadorias e Serviços","Imposto sobre Servicos de Qualquer Natureza - Prefeitura","N","25/12/22","25/12/22","11175","1","Prefeitura Municipal de Belo Jardim"
"14131","2022","11145111020","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1114","Impostos sobre a Produção e Circulação de Mercadorias e Serviços","Imposto sobre Servicos de Qualquer Natureza - Simples Nacional","N","25/02/22","25/02/22","44696","1","Prefeitura Municipal de Belo Jardim"
"14132","2022","11145111020","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1114","Impostos sobre a Produção e Circulação de Mercadorias e Serviços","Imposto sobre Servicos de Qualquer Natureza - Simples Nacional","N","25/02/22","25/02/22","21926","1","Prefeitura Municipal de Belo Jardim"
"14133","2022","11145111020","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1114","Impostos sobre a Produção e Circulação de Mercadorias e Serviços","Imposto sobre Servicos de Qualquer Natureza - Simples Nacional","N","25/02/22","25/02/22","17710","1","Prefeitura Municipal de Belo Jardim"
"14420","2022","11145111020","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1114","Impostos sobre a Produção e Circulação de Mercadorias e Serviços","Imposto sobre Servicos de Qualquer Natureza - Simples Nacional","N","25/01/22","25/01/22","44191","1","Prefeitura Municipal de Belo Jardim"
"14421","2022","11145111020","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1114","Impostos sobre a Produção e Circulação de Mercadorias e Serviços","Imposto sobre Servicos de Qualquer Natureza - Simples Nacional","N","25/01/22","25/01/22","21678","1","Prefeitura Municipal de Belo Jardim"
"14422","2022","11145111020","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1114","Impostos sobre a Produção e Circulação de Mercadorias e Serviços","Imposto sobre Servicos de Qualquer Natureza - Simples Nacional","N","25/01/22","25/01/22","17509","1","Prefeitura Municipal de Belo Jardim"
"14545","2022","11145111020","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1114","Impostos sobre a Produção e Circulação de Mercadorias e Serviços","Imposto sobre Servicos de Qualquer Natureza - Simples Nacional","N","25/03/22","25/03/22","45380","1","Prefeitura Municipal de Belo Jardim"
"14546","2022","11145111020","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1114","Impostos sobre a Produção e Circulação de Mercadorias e Serviços","Imposto sobre Servicos de Qualquer Natureza - Simples Nacional","N","25/03/22","25/03/22","22262","1","Prefeitura Municipal de Belo Jardim"
"14547","2022","11145111020","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1114","Impostos sobre a Produção e Circulação de Mercadorias e Serviços","Imposto sobre Servicos de Qualquer Natureza - Simples Nacional","N","25/03/22","25/03/22","17980","1","Prefeitura Municipal de Belo Jardim"
"14882","2022","11145111020","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1114","Impostos sobre a Produção e Circulação de Mercadorias e Serviços","Imposto sobre Servicos de Qualquer Natureza - Simples Nacional","N","25/04/22","25/04/22","52181","1","Prefeitura Municipal de Belo Jardim"
"14883","2022","11145111020","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1114","Impostos sobre a Produção e Circulação de Mercadorias e Serviços","Imposto sobre Servicos de Qualquer Natureza - Simples Nacional","N","25/04/22","25/04/22","25598","1","Prefeitura Municipal de Belo Jardim"
"14884","2022","11145111020","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1114","Impostos sobre a Produção e Circulação de Mercadorias e Serviços","Imposto sobre Servicos de Qualquer Natureza - Simples Nacional","N","25/04/22","25/04/22","20675","1","Prefeitura Municipal de Belo Jardim"
"15036","2022","11145111020","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1114","Impostos sobre a Produção e Circulação de Mercadorias e Serviços","Imposto sobre Servicos de Qualquer Natureza - Simples Nacional","N","25/05/22","25/05/22","9466","1","Prefeitura Municipal de Belo Jardim"
"15037","2022","11145111020","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1114","Impostos sobre a Produção e Circulação de Mercadorias e Serviços","Imposto sobre Servicos de Qualquer Natureza - Simples Nacional","N","25/05/22","25/05/22","4643","1","Prefeitura Municipal de Belo Jardim"
"15038","2022","11145111020","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1114","Impostos sobre a Produção e Circulação de Mercadorias e Serviços","Imposto sobre Servicos de Qualquer Natureza - Simples Nacional","N","25/05/22","25/05/22","3750","1","Prefeitura Municipal de Belo Jardim"
"15410","2022","11145111020","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1114","Impostos sobre a Produção e Circulação de Mercadorias e Serviços","Imposto sobre Servicos de Qualquer Natureza - Simples Nacional","N","25/06/22","25/06/22","52588","1","Prefeitura Municipal de Belo Jardim"
"15411","2022","11145111020","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1114","Impostos sobre a Produção e Circulação de Mercadorias e Serviços","Imposto sobre Servicos de Qualquer Natureza - Simples Nacional","N","25/06/22","25/06/22","25798","1","Prefeitura Municipal de Belo Jardim"
"15412","2022","11145111020","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1114","Impostos sobre a Produção e Circulação de Mercadorias e Serviços","Imposto sobre Servicos de Qualquer Natureza - Simples Nacional","N","25/06/22","25/06/22","20837","1","Prefeitura Municipal de Belo Jardim"
"17806","2022","11145111020","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1114","Impostos sobre a Produção e Circulação de Mercadorias e Serviços","Imposto sobre Servicos de Qualquer Natureza - Simples Nacional","N","25/07/22","25/07/22","55095","1","Prefeitura Municipal de Belo Jardim"
"17807","2022","11145111020","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1114","Impostos sobre a Produção e Circulação de Mercadorias e Serviços","Imposto sobre Servicos de Qualquer Natureza - Simples Nacional","N","25/07/22","25/07/22","27028","1","Prefeitura Municipal de Belo Jardim"
"17808","2022","11145111020","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1114","Impostos sobre a Produção e Circulação de Mercadorias e Serviços","Imposto sobre Servicos de Qualquer Natureza - Simples Nacional","N","25/07/22","25/07/22","21830","1","Prefeitura Municipal de Belo Jardim"
"17977","2022","11145111020","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1114","Impostos sobre a Produção e Circulação de Mercadorias e Serviços","Imposto sobre Servicos de Qualquer Natureza - Simples Nacional","N","25/08/22","25/08/22","64715","1","Prefeitura Municipal de Belo Jardim"
"17978","2022","11145111020","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1114","Impostos sobre a Produção e Circulação de Mercadorias e Serviços","Imposto sobre Servicos de Qualquer Natureza - Simples Nacional","N","25/08/22","25/08/22","31747","1","Prefeitura Municipal de Belo Jardim"
"17979","2022","11145111020","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1114","Impostos sobre a Produção e Circulação de Mercadorias e Serviços","Imposto sobre Servicos de Qualquer Natureza - Simples Nacional","N","25/08/22","25/08/22","25641","1","Prefeitura Municipal de Belo Jardim"
"18140","2022","11145111020","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1114","Impostos sobre a Produção e Circulação de Mercadorias e Serviços","Imposto sobre Servicos de Qualquer Natureza - Simples Nacional","N","25/09/22","25/09/22","70792","1","Prefeitura Municipal de Belo Jardim"
"18141","2022","11145111020","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1114","Impostos sobre a Produção e Circulação de Mercadorias e Serviços","Imposto sobre Servicos de Qualquer Natureza - Simples Nacional","N","25/09/22","25/09/22","34728","1","Prefeitura Municipal de Belo Jardim"
"18142","2022","11145111020","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1114","Impostos sobre a Produção e Circulação de Mercadorias e Serviços","Imposto sobre Servicos de Qualquer Natureza - Simples Nacional","N","25/09/22","25/09/22","28050","1","Prefeitura Municipal de Belo Jardim"
"18309","2022","11145111020","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1114","Impostos sobre a Produção e Circulação de Mercadorias e Serviços","Imposto sobre Servicos de Qualquer Natureza - Simples Nacional","N","25/10/22","25/10/22","64021","1","Prefeitura Municipal de Belo Jardim"
"18310","2022","11145111020","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1114","Impostos sobre a Produção e Circulação de Mercadorias e Serviços","Imposto sobre Servicos de Qualquer Natureza - Simples Nacional","N","25/10/22","25/10/22","31406","1","Prefeitura Municipal de Belo Jardim"
"18311","2022","11145111020","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1114","Impostos sobre a Produção e Circulação de Mercadorias e Serviços","Imposto sobre Servicos de Qualquer Natureza - Simples Nacional","N","25/10/22","25/10/22","25366","1","Prefeitura Municipal de Belo Jardim"
