"ID_RECEITA","ANO_ORCAMENTARIO","CODIGO_ORCAMENTARIO","CODIGO_CATEGORIA","CATEGORIA","CODIGO_ORIGEM","ORIGEM","CODIGO_ESPECIE","ESPECIE","CODIGO_RUBRICA","RUBRICA","DESCRICAO","EXTRA","DATA_LANCAMENTO","ULTIMA_ATUALIZACAO","VALOR_RECEITA","UNIDADE_GESTORA_ID","NOME_UNIDADE_GESTORA"
"13303","2021","11180231020","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1118","Impostos Específicos de Estados, DF e Municípios","Simples Nacional","N","25/10/21","25/10/21","24965","1","Prefeitura Municipal de Belo Jardim"
"13304","2021","11180231020","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1118","Impostos Específicos de Estados, DF e Municípios","Simples Nacional","N","25/10/21","25/10/21","21124","1","Prefeitura Municipal de Belo Jardim"
"13495","2021","11180231020","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1118","Impostos Específicos de Estados, DF e Municípios","Simples Nacional","N","25/11/21","25/11/21","51279","1","Prefeitura Municipal de Belo Jardim"
"13496","2021","11180231020","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1118","Impostos Específicos de Estados, DF e Municípios","Simples Nacional","N","25/11/21","25/11/21","25639","1","Prefeitura Municipal de Belo Jardim"
"13497","2021","11180231020","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1118","Impostos Específicos de Estados, DF e Municípios","Simples Nacional","N","25/11/21","25/11/21","21695","1","Prefeitura Municipal de Belo Jardim"
"11658","2021","11180232010","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1118","Impostos Específicos de Estados, DF e Municípios","Imposto sobre Servicos de qualquer Natureza - ISQN- MULTAS E JUROS","N","25/01/21","25/01/21","9272","1","Prefeitura Municipal de Belo Jardim"
"11659","2021","11180232010","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1118","Impostos Específicos de Estados, DF e Municípios","Imposto sobre Servicos de qualquer Natureza - ISQN- MULTAS E JUROS","N","25/01/21","25/01/21","4636","1","Prefeitura Municipal de Belo Jardim"
"11660","2021","11180232010","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1118","Impostos Específicos de Estados, DF e Municípios","Imposto sobre Servicos de qualquer Natureza - ISQN- MULTAS E JUROS","N","25/01/21","25/01/21","3922","1","Prefeitura Municipal de Belo Jardim"
"11766","2021","11180232010","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1118","Impostos Específicos de Estados, DF e Municípios","Imposto sobre Servicos de qualquer Natureza - ISQN- MULTAS E JUROS","N","25/02/21","25/02/21","509","1","Prefeitura Municipal de Belo Jardim"
"11767","2021","11180232010","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1118","Impostos Específicos de Estados, DF e Municípios","Imposto sobre Servicos de qualquer Natureza - ISQN- MULTAS E JUROS","N","25/02/21","25/02/21","254","1","Prefeitura Municipal de Belo Jardim"
"11768","2021","11180232010","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1118","Impostos Específicos de Estados, DF e Municípios","Imposto sobre Servicos de qualquer Natureza - ISQN- MULTAS E JUROS","N","25/02/21","25/02/21","215","1","Prefeitura Municipal de Belo Jardim"
"11882","2021","11180232010","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1118","Impostos Específicos de Estados, DF e Municípios","Imposto sobre Servicos de qualquer Natureza - ISQN- MULTAS E JUROS","N","25/03/21","25/03/21","408","1","Prefeitura Municipal de Belo Jardim"
"11883","2021","11180232010","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1118","Impostos Específicos de Estados, DF e Municípios","Imposto sobre Servicos de qualquer Natureza - ISQN- MULTAS E JUROS","N","25/03/21","25/03/21","204","1","Prefeitura Municipal de Belo Jardim"
"11884","2021","11180232010","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1118","Impostos Específicos de Estados, DF e Municípios","Imposto sobre Servicos de qualquer Natureza - ISQN- MULTAS E JUROS","N","25/03/21","25/03/21","172","1","Prefeitura Municipal de Belo Jardim"
"12001","2021","11180232010","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1118","Impostos Específicos de Estados, DF e Municípios","Imposto sobre Servicos de qualquer Natureza - ISQN- MULTAS E JUROS","N","25/04/21","25/04/21","717","1","Prefeitura Municipal de Belo Jardim"
"12002","2021","11180232010","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1118","Impostos Específicos de Estados, DF e Municípios","Imposto sobre Servicos de qualquer Natureza - ISQN- MULTAS E JUROS","N","25/04/21","25/04/21","358","1","Prefeitura Municipal de Belo Jardim"
"12003","2021","11180232010","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1118","Impostos Específicos de Estados, DF e Municípios","Imposto sobre Servicos de qualquer Natureza - ISQN- MULTAS E JUROS","N","25/04/21","25/04/21","303","1","Prefeitura Municipal de Belo Jardim"
"12135","2021","11180232010","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1118","Impostos Específicos de Estados, DF e Municípios","Imposto sobre Servicos de qualquer Natureza - ISQN- MULTAS E JUROS","N","25/05/21","25/05/21","105","1","Prefeitura Municipal de Belo Jardim"
"12136","2021","11180232010","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1118","Impostos Específicos de Estados, DF e Municípios","Imposto sobre Servicos de qualquer Natureza - ISQN- MULTAS E JUROS","N","25/05/21","25/05/21","52","1","Prefeitura Municipal de Belo Jardim"
"12137","2021","11180232010","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1118","Impostos Específicos de Estados, DF e Municípios","Imposto sobre Servicos de qualquer Natureza - ISQN- MULTAS E JUROS","N","25/05/21","25/05/21","44","1","Prefeitura Municipal de Belo Jardim"
"12423","2021","11180232010","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1118","Impostos Específicos de Estados, DF e Municípios","Imposto sobre Servicos de qualquer Natureza - ISQN- MULTAS E JUROS","N","25/06/21","25/06/21","1080","1","Prefeitura Municipal de Belo Jardim"
"12424","2021","11180232010","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1118","Impostos Específicos de Estados, DF e Municípios","Imposto sobre Servicos de qualquer Natureza - ISQN- MULTAS E JUROS","N","25/06/21","25/06/21","540","1","Prefeitura Municipal de Belo Jardim"
"12425","2021","11180232010","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1118","Impostos Específicos de Estados, DF e Municípios","Imposto sobre Servicos de qualquer Natureza - ISQN- MULTAS E JUROS","N","25/06/21","25/06/21","456","1","Prefeitura Municipal de Belo Jardim"
"12552","2021","11180232010","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1118","Impostos Específicos de Estados, DF e Municípios","Imposto sobre Servicos de qualquer Natureza - ISQN- MULTAS E JUROS","N","25/07/21","25/07/21","1098","1","Prefeitura Municipal de Belo Jardim"
"12553","2021","11180232010","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1118","Impostos Específicos de Estados, DF e Municípios","Imposto sobre Servicos de qualquer Natureza - ISQN- MULTAS E JUROS","N","25/07/21","25/07/21","549","1","Prefeitura Municipal de Belo Jardim"
"12554","2021","11180232010","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1118","Impostos Específicos de Estados, DF e Municípios","Imposto sobre Servicos de qualquer Natureza - ISQN- MULTAS E JUROS","N","25/07/21","25/07/21","464","1","Prefeitura Municipal de Belo Jardim"
"12703","2021","11180232010","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1118","Impostos Específicos de Estados, DF e Municípios","Imposto sobre Servicos de qualquer Natureza - ISQN- MULTAS E JUROS","N","25/08/21","25/08/21","1434","1","Prefeitura Municipal de Belo Jardim"
"12704","2021","11180232010","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1118","Impostos Específicos de Estados, DF e Municípios","Imposto sobre Servicos de qualquer Natureza - ISQN- MULTAS E JUROS","N","25/08/21","25/08/21","717","1","Prefeitura Municipal de Belo Jardim"
"12705","2021","11180232010","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1118","Impostos Específicos de Estados, DF e Municípios","Imposto sobre Servicos de qualquer Natureza - ISQN- MULTAS E JUROS","N","25/08/21","25/08/21","607","1","Prefeitura Municipal de Belo Jardim"
"13065","2021","11180232010","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1118","Impostos Específicos de Estados, DF e Municípios","Imposto sobre Servicos de qualquer Natureza - ISQN- MULTAS E JUROS","N","25/09/21","25/09/21","21","1","Prefeitura Municipal de Belo Jardim"
"13066","2021","11180232010","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1118","Impostos Específicos de Estados, DF e Municípios","Imposto sobre Servicos de qualquer Natureza - ISQN- MULTAS E JUROS","N","25/09/21","25/09/21","10","1","Prefeitura Municipal de Belo Jardim"
"13067","2021","11180232010","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1118","Impostos Específicos de Estados, DF e Municípios","Imposto sobre Servicos de qualquer Natureza - ISQN- MULTAS E JUROS","N","25/09/21","25/09/21","8","1","Prefeitura Municipal de Belo Jardim"
"13185","2021","11180232010","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1118","Impostos Específicos de Estados, DF e Municípios","Imposto sobre Servicos de qualquer Natureza - ISQN- MULTAS E JUROS","N","25/09/21","25/09/21","21","1","Prefeitura Municipal de Belo Jardim"
"13186","2021","11180232010","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1118","Impostos Específicos de Estados, DF e Municípios","Imposto sobre Servicos de qualquer Natureza - ISQN- MULTAS E JUROS","N","25/09/21","25/09/21","10","1","Prefeitura Municipal de Belo Jardim"
"13187","2021","11180232010","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1118","Impostos Específicos de Estados, DF e Municípios","Imposto sobre Servicos de qualquer Natureza - ISQN- MULTAS E JUROS","N","25/09/21","25/09/21","8","1","Prefeitura Municipal de Belo Jardim"
"11661","2021","11180233000","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1118","Impostos Específicos de Estados, DF e Municípios","Imposto sobre Servicos de Qualquer Natureza - Divida Ativa","N","25/01/21","25/01/21","70966","1","Prefeitura Municipal de Belo Jardim"
"11662","2021","11180233000","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1118","Impostos Específicos de Estados, DF e Municípios","Imposto sobre Servicos de Qualquer Natureza - Divida Ativa","N","25/01/21","25/01/21","35483","1","Prefeitura Municipal de Belo Jardim"
"11663","2021","11180233000","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1118","Impostos Específicos de Estados, DF e Municípios","Imposto sobre Servicos de Qualquer Natureza - Divida Ativa","N","25/01/21","25/01/21","30024","1","Prefeitura Municipal de Belo Jardim"
"11769","2021","11180233000","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1118","Impostos Específicos de Estados, DF e Municípios","Imposto sobre Servicos de Qualquer Natureza - Divida Ativa","N","25/02/21","25/02/21","5527","1","Prefeitura Municipal de Belo Jardim"
"11770","2021","11180233000","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1118","Impostos Específicos de Estados, DF e Municípios","Imposto sobre Servicos de Qualquer Natureza - Divida Ativa","N","25/02/21","25/02/21","2763","1","Prefeitura Municipal de Belo Jardim"
"11771","2021","11180233000","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1118","Impostos Específicos de Estados, DF e Municípios","Imposto sobre Servicos de Qualquer Natureza - Divida Ativa","N","25/02/21","25/02/21","2338","1","Prefeitura Municipal de Belo Jardim"
"11885","2021","11180233000","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1118","Impostos Específicos de Estados, DF e Municípios","Imposto sobre Servicos de Qualquer Natureza - Divida Ativa","N","25/03/21","25/03/21","3463","1","Prefeitura Municipal de Belo Jardim"
"11886","2021","11180233000","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1118","Impostos Específicos de Estados, DF e Municípios","Imposto sobre Servicos de Qualquer Natureza - Divida Ativa","N","25/03/21","25/03/21","1731","1","Prefeitura Municipal de Belo Jardim"
"11887","2021","11180233000","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1118","Impostos Específicos de Estados, DF e Municípios","Imposto sobre Servicos de Qualquer Natureza - Divida Ativa","N","25/03/21","25/03/21","1465","1","Prefeitura Municipal de Belo Jardim"
"12004","2021","11180233000","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1118","Impostos Específicos de Estados, DF e Municípios","Imposto sobre Servicos de Qualquer Natureza - Divida Ativa","N","25/04/21","25/04/21","4035","1","Prefeitura Municipal de Belo Jardim"
"12005","2021","11180233000","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1118","Impostos Específicos de Estados, DF e Municípios","Imposto sobre Servicos de Qualquer Natureza - Divida Ativa","N","25/04/21","25/04/21","2017","1","Prefeitura Municipal de Belo Jardim"
"12006","2021","11180233000","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1118","Impostos Específicos de Estados, DF e Municípios","Imposto sobre Servicos de Qualquer Natureza - Divida Ativa","N","25/04/21","25/04/21","1707","1","Prefeitura Municipal de Belo Jardim"
"12138","2021","11180233000","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1118","Impostos Específicos de Estados, DF e Municípios","Imposto sobre Servicos de Qualquer Natureza - Divida Ativa","N","25/05/21","25/05/21","1143","1","Prefeitura Municipal de Belo Jardim"
"12139","2021","11180233000","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1118","Impostos Específicos de Estados, DF e Municípios","Imposto sobre Servicos de Qualquer Natureza - Divida Ativa","N","25/05/21","25/05/21","571","1","Prefeitura Municipal de Belo Jardim"
"12140","2021","11180233000","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1118","Impostos Específicos de Estados, DF e Municípios","Imposto sobre Servicos de Qualquer Natureza - Divida Ativa","N","25/05/21","25/05/21","483","1","Prefeitura Municipal de Belo Jardim"
"12426","2021","11180233000","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1118","Impostos Específicos de Estados, DF e Municípios","Imposto sobre Servicos de Qualquer Natureza - Divida Ativa","N","25/06/21","25/06/21","558","1","Prefeitura Municipal de Belo Jardim"
"12427","2021","11180233000","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1118","Impostos Específicos de Estados, DF e Municípios","Imposto sobre Servicos de Qualquer Natureza - Divida Ativa","N","25/06/21","25/06/21","279","1","Prefeitura Municipal de Belo Jardim"
"12428","2021","11180233000","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1118","Impostos Específicos de Estados, DF e Municípios","Imposto sobre Servicos de Qualquer Natureza - Divida Ativa","N","25/06/21","25/06/21","236","1","Prefeitura Municipal de Belo Jardim"
"12555","2021","11180233000","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1118","Impostos Específicos de Estados, DF e Municípios","Imposto sobre Servicos de Qualquer Natureza - Divida Ativa","N","25/07/21","25/07/21","756","1","Prefeitura Municipal de Belo Jardim"
"12556","2021","11180233000","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1118","Impostos Específicos de Estados, DF e Municípios","Imposto sobre Servicos de Qualquer Natureza - Divida Ativa","N","25/07/21","25/07/21","378","1","Prefeitura Municipal de Belo Jardim"
"12557","2021","11180233000","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1118","Impostos Específicos de Estados, DF e Municípios","Imposto sobre Servicos de Qualquer Natureza - Divida Ativa","N","25/07/21","25/07/21","319","1","Prefeitura Municipal de Belo Jardim"
"12706","2021","11180233000","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1118","Impostos Específicos de Estados, DF e Municípios","Imposto sobre Servicos de Qualquer Natureza - Divida Ativa","N","25/08/21","25/08/21","533","1","Prefeitura Municipal de Belo Jardim"
"12707","2021","11180233000","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1118","Impostos Específicos de Estados, DF e Municípios","Imposto sobre Servicos de Qualquer Natureza - Divida Ativa","N","25/08/21","25/08/21","266","1","Prefeitura Municipal de Belo Jardim"
"12708","2021","11180233000","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1118","Impostos Específicos de Estados, DF e Municípios","Imposto sobre Servicos de Qualquer Natureza - Divida Ativa","N","25/08/21","25/08/21","225","1","Prefeitura Municipal de Belo Jardim"
"13068","2021","11180233000","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1118","Impostos Específicos de Estados, DF e Municípios","Imposto sobre Servicos de Qualquer Natureza - Divida Ativa","N","25/09/21","25/09/21","527","1","Prefeitura Municipal de Belo Jardim"
"13069","2021","11180233000","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1118","Impostos Específicos de Estados, DF e Municípios","Imposto sobre Servicos de Qualquer Natureza - Divida Ativa","N","25/09/21","25/09/21","263","1","Prefeitura Municipal de Belo Jardim"
"13070","2021","11180233000","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1118","Impostos Específicos de Estados, DF e Municípios","Imposto sobre Servicos de Qualquer Natureza - Divida Ativa","N","25/09/21","25/09/21","223","1","Prefeitura Municipal de Belo Jardim"
"13188","2021","11180233000","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1118","Impostos Específicos de Estados, DF e Municípios","Imposto sobre Servicos de Qualquer Natureza - Divida Ativa","N","25/09/21","25/09/21","527","1","Prefeitura Municipal de Belo Jardim"
"13189","2021","11180233000","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1118","Impostos Específicos de Estados, DF e Municípios","Imposto sobre Servicos de Qualquer Natureza - Divida Ativa","N","25/09/21","25/09/21","263","1","Prefeitura Municipal de Belo Jardim"
"13190","2021","11180233000","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1118","Impostos Específicos de Estados, DF e Municípios","Imposto sobre Servicos de Qualquer Natureza - Divida Ativa","N","25/09/21","25/09/21","223","1","Prefeitura Municipal de Belo Jardim"
"11664","2021","11180234000","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1118","Impostos Específicos de Estados, DF e Municípios","Imposto sobre Servicos de Qualquer Natureza - Divida Ativa - Multas e Juros","N","25/01/21","25/01/21","41","1","Prefeitura Municipal de Belo Jardim"
"11665","2021","11180234000","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1118","Impostos Específicos de Estados, DF e Municípios","Imposto sobre Servicos de Qualquer Natureza - Divida Ativa - Multas e Juros","N","25/01/21","25/01/21","20","1","Prefeitura Municipal de Belo Jardim"
"11666","2021","11180234000","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1118","Impostos Específicos de Estados, DF e Municípios","Imposto sobre Servicos de Qualquer Natureza - Divida Ativa - Multas e Juros","N","25/01/21","25/01/21","17","1","Prefeitura Municipal de Belo Jardim"
"12558","2021","11180234000","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1118","Impostos Específicos de Estados, DF e Municípios","Imposto sobre Servicos de Qualquer Natureza - Divida Ativa - Multas e Juros","N","25/07/21","25/07/21","31","1","Prefeitura Municipal de Belo Jardim"
"12559","2021","11180234000","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1118","Impostos Específicos de Estados, DF e Municípios","Imposto sobre Servicos de Qualquer Natureza - Divida Ativa - Multas e Juros","N","25/07/21","25/07/21","15","1","Prefeitura Municipal de Belo Jardim"
"12560","2021","11180234000","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","111","Impostos","1118","Impostos Específicos de Estados, DF e Municípios","Imposto sobre Servicos de Qualquer Natureza - Divida Ativa - Multas e Juros","N","25/07/21","25/07/21","13","1","Prefeitura Municipal de Belo Jardim"
"11667","2021","11210411000","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","112","Taxas","1121","Taxas pelo Exercício do Poder de Polícia","Taxa de Controle e Fiscalizacao Ambiental - Principal","N","25/01/21","25/01/21","1137","1","Prefeitura Municipal de Belo Jardim"
"11888","2021","11210411000","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","112","Taxas","1121","Taxas pelo Exercício do Poder de Polícia","Taxa de Controle e Fiscalizacao Ambiental - Principal","N","25/03/21","25/03/21","9730","1","Prefeitura Municipal de Belo Jardim"
"12007","2021","11210411000","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","112","Taxas","1121","Taxas pelo Exercício do Poder de Polícia","Taxa de Controle e Fiscalizacao Ambiental - Principal","N","25/04/21","25/04/21","15175","1","Prefeitura Municipal de Belo Jardim"
"12141","2021","11210411000","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","112","Taxas","1121","Taxas pelo Exercício do Poder de Polícia","Taxa de Controle e Fiscalizacao Ambiental - Principal","N","25/05/21","25/05/21","23361","1","Prefeitura Municipal de Belo Jardim"
"12429","2021","11210411000","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","112","Taxas","1121","Taxas pelo Exercício do Poder de Polícia","Taxa de Controle e Fiscalizacao Ambiental - Principal","N","25/06/21","25/06/21","19294","1","Prefeitura Municipal de Belo Jardim"
"12561","2021","11210411000","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","112","Taxas","1121","Taxas pelo Exercício do Poder de Polícia","Taxa de Controle e Fiscalizacao Ambiental - Principal","N","25/07/21","25/07/21","1192","1","Prefeitura Municipal de Belo Jardim"
"12709","2021","11210411000","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","112","Taxas","1121","Taxas pelo Exercício do Poder de Polícia","Taxa de Controle e Fiscalizacao Ambiental - Principal","N","25/08/21","25/08/21","3589","1","Prefeitura Municipal de Belo Jardim"
"13071","2021","11210411000","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","112","Taxas","1121","Taxas pelo Exercício do Poder de Polícia","Taxa de Controle e Fiscalizacao Ambiental - Principal","N","25/09/21","25/09/21","23514","1","Prefeitura Municipal de Belo Jardim"
"13191","2021","11210411000","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","112","Taxas","1121","Taxas pelo Exercício do Poder de Polícia","Taxa de Controle e Fiscalizacao Ambiental - Principal","N","25/09/21","25/09/21","23514","1","Prefeitura Municipal de Belo Jardim"
"13305","2021","11210411000","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","112","Taxas","1121","Taxas pelo Exercício do Poder de Polícia","Taxa de Controle e Fiscalizacao Ambiental - Principal","N","25/10/21","25/10/21","5731","1","Prefeitura Municipal de Belo Jardim"
"13498","2021","11210411000","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","112","Taxas","1121","Taxas pelo Exercício do Poder de Polícia","Taxa de Controle e Fiscalizacao Ambiental - Principal","N","25/11/21","25/11/21","3398","1","Prefeitura Municipal de Belo Jardim"
"11772","2021","11210412000","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","112","Taxas","1121","Taxas pelo Exercício do Poder de Polícia","Taxa de Controle e Fiscalizacao Ambiental - Multas e Juros","N","25/02/21","25/02/21","2534","1","Prefeitura Municipal de Belo Jardim"
"11889","2021","11210412000","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","112","Taxas","1121","Taxas pelo Exercício do Poder de Polícia","Taxa de Controle e Fiscalizacao Ambiental - Multas e Juros","N","25/03/21","25/03/21","122","1","Prefeitura Municipal de Belo Jardim"
"12008","2021","11210412000","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","112","Taxas","1121","Taxas pelo Exercício do Poder de Polícia","Taxa de Controle e Fiscalizacao Ambiental - Multas e Juros","N","25/04/21","25/04/21","1104","1","Prefeitura Municipal de Belo Jardim"
"12142","2021","11210412000","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","112","Taxas","1121","Taxas pelo Exercício do Poder de Polícia","Taxa de Controle e Fiscalizacao Ambiental - Multas e Juros","N","25/05/21","25/05/21","207","1","Prefeitura Municipal de Belo Jardim"
"12430","2021","11210412000","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","112","Taxas","1121","Taxas pelo Exercício do Poder de Polícia","Taxa de Controle e Fiscalizacao Ambiental - Multas e Juros","N","25/06/21","25/06/21","237","1","Prefeitura Municipal de Belo Jardim"
"12562","2021","11210412000","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","112","Taxas","1121","Taxas pelo Exercício do Poder de Polícia","Taxa de Controle e Fiscalizacao Ambiental - Multas e Juros","N","25/07/21","25/07/21","673","1","Prefeitura Municipal de Belo Jardim"
"12710","2021","11210412000","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","112","Taxas","1121","Taxas pelo Exercício do Poder de Polícia","Taxa de Controle e Fiscalizacao Ambiental - Multas e Juros","N","25/08/21","25/08/21","395","1","Prefeitura Municipal de Belo Jardim"
"13072","2021","11210412000","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","112","Taxas","1121","Taxas pelo Exercício do Poder de Polícia","Taxa de Controle e Fiscalizacao Ambiental - Multas e Juros","N","25/09/21","25/09/21","359","1","Prefeitura Municipal de Belo Jardim"
"13192","2021","11210412000","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","112","Taxas","1121","Taxas pelo Exercício do Poder de Polícia","Taxa de Controle e Fiscalizacao Ambiental - Multas e Juros","N","25/09/21","25/09/21","359","1","Prefeitura Municipal de Belo Jardim"
"11668","2021","11210413000","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","112","Taxas","1121","Taxas pelo Exercício do Poder de Polícia","Taxa de Controle e Fiscalizacao Ambiental - Divida Ativa","N","25/01/21","25/01/21","11785","1","Prefeitura Municipal de Belo Jardim"
"11669","2021","11220111020","1","Receitas Correntes","11","Impostos, Taxas e Contribuições de Melhoria","112","Taxas","1122","Taxas pela Prestação de Serviços","Taxa de Cemiterio","N","25/01/21","25/01/21","46","1","Prefeitura Municipal de Belo Jardim"
